ros_question_id,ros_tag_id
258470,1002
258471,5582
258471,8135
258473,4809
258473,21
258476,30
258476,4150
258476,70
258476,1002
258476,1416
258477,45
258477,435
258477,1624
258489,388
258489,313
258489,1
258491,3120
258491,4118
258491,457
258493,3120
258493,34
258493,278
258493,13095
258493,9750
258494,4099
258494,4521
258494,1764
258503,3120
258504,1850
258504,81
258504,429
258512,45
258512,74
258512,579
258512,437
258512,373
258517,291
258517,531
258517,2353
258519,45
258519,3484
258519,4485
258519,85
258519,338
258520,446
258520,2422
258520,352
258520,391
258520,460
258520,1150
258520,832
258520,1678
258523,45
258523,10605
258523,10400
258523,10499
258523,10606
258527,12
258527,70
258527,2709
258527,13513
258527,13903
258534,45
258534,21
258534,10969
258534,10970
258534,454
258534,751
258534,1405
258534,13115
258534,13904
258537,251
258537,13136
258537,8307
258537,2219
258539,394
258543,13178
258547,489
258547,12846
258547,8133
258547,12837
258547,13905
258555,398
258558,78
258558,3395
258560,2025
258560,3780
258561,70
258561,442
258562,3341
258562,7275
258562,11072
258562,605
258562,606
258562,6183
258562,2622
258562,11073
258563,3880
258563,1241
258563,79
258573,710
258573,70
258573,10944
258573,819
258573,10945
258579,71
258579,45
258579,3106
258579,6528
258580,4812
258580,63
258580,6862
258584,101
258584,46
258584,543
258584,105
258584,6
258585,71
258585,2262
258589,4484
258590,45
258590,740
258590,161
258590,13095
258590,457
258600,21
258601,233
258601,1268
258601,88
258601,26
258609,9018
258609,6947
258609,2472
258614,4034
258614,13906
258614,86
258614,8432
258617,13454
258621,45
258621,3484
258621,4485
258621,85
258621,338
258625,21
258625,1528
258625,45
258626,13907
258636,7784
258636,2865
258638,9020
258642,1206
258642,161
258643,1206
258643,1660
258644,76
258644,246
258644,3010
258644,12254
258644,13908
258644,2017
258644,280
258646,21
258646,740
258646,86
258649,63
258649,2
258649,24
258650,10274
258650,198
258652,85
258652,62
258652,4036
258652,10143
258652,198
258652,8044
258652,67
258653,313
258653,18
258653,10575
258653,3937
258657,62
258657,2528
258657,240
258657,376
258657,579
258657,242
258657,7816
258659,45
258659,85
258660,8147
258666,1045
258666,10936
258668,313
258668,553
258668,5311
258673,3833
258673,2570
258679,483
258679,87
258680,2158
258684,3484
258684,45
258684,63
258686,2158
258687,968
258687,5864
258687,11959
258697,3371
258697,3373
258697,3374
258702,3880
258706,543
258706,1981
258706,1666
258706,188
258708,2262
258708,71
258714,780
258718,1917
258718,1289
258723,7739
258723,45
258723,933
258723,21
258723,3767
258723,2096
258738,582
258738,13635
258741,46
258741,45
258741,740
258741,776
258741,543
258748,4846
258748,45
258748,1105
258754,74
258754,62
258754,21
258754,1
258755,12216
258757,393
258757,4227
258758,2029
258758,13500
258758,62
258759,234
258759,6356
258759,13759
258759,10658
258759,6717
258763,645
258766,3106
258766,9965
258766,465
258766,558
258766,463
258766,4760
258774,45
258775,3432
258775,71
258775,4543
258775,699
258776,8616
258776,512
258778,11081
258779,8999
258779,1942
258779,9000
258781,1110
258781,196
258785,2655
258785,772
258785,92
258785,4185
258790,2158
258790,2161
258791,10044
258791,1623
258791,2934
258796,4059
258796,11082
258796,3156
258797,37
258797,45
258797,2722
258797,6035
258797,6034
258797,740
258806,45
258806,2471
258806,7806
258809,9885
258812,45
258812,46
258812,7847
258812,2062
258812,861
258812,1322
258821,13909
258822,63
258822,3484
258822,1969
258835,2534
258835,136
258835,30
258840,10994
258842,151
258853,101
258853,12
258854,12630
258860,3120
258868,867
258868,88
258868,9368
258873,9412
258873,3315
258883,45
258883,9654
258883,200
258899,308
258899,375
258899,11087
258899,8379
258903,2158
258903,1666
258910,6223
258910,211
258910,11
258915,2591
258918,3377
258918,6676
258918,12217
258921,2013
258926,3341
258926,7487
258929,9128
258929,878
258931,76
258931,442
258931,770
258941,203
258941,195
258942,1663
258942,3074
258942,3576
258942,4708
258948,3032
258948,18
258948,3054
258948,291
258948,735
258948,596
258948,4010
258959,261
258959,11051
258978,1360
258978,9128
258978,1972
258980,3675
258980,12322
258981,3484
258981,2012
258981,1719
258984,553
258989,3415
258989,6326
258992,1099
258992,45
258994,236
258995,1071
258995,12957
258995,89
259005,165
259005,13518
259008,4691
259016,3384
259016,63
259022,7377
259022,12396
259022,10975
259022,13449
259023,2707
259023,3610
259023,134
259023,11089
259023,21
259023,4795
259023,149
259023,589
259023,367
259039,8799
259039,1
259039,1139
259039,10386
259049,6
259049,512
259049,212
259049,8616
259056,76
259056,2895
259056,1936
259056,1406
259057,579
259064,1099
259064,45
259064,81
259072,1704
259072,4125
259073,72
259073,1652
259073,282
259074,77
259074,10004
259074,437
259074,45
259074,608
259076,165
259076,13518
259080,1099
259080,45
259084,34
259084,3120
259084,101
259084,1435
259084,4294
259084,13095
259086,571
259086,568
259086,11090
259090,205
259090,8247
259098,3708
259098,10
259098,5094
259100,9606
259100,1099
259102,70
259102,45
259102,11083
259102,81
259105,446
259105,62
259105,85
259106,1
259106,338
259107,859
259107,6812
259107,2467
259107,699
259107,76
259107,738
259107,4292
259119,1915
259119,49
259129,4784
259129,210
259129,212
259129,13399
259129,240
259151,65
259151,19
259151,22
259154,2193
259154,2522
259154,2938
259160,60
259160,62
259160,260
259160,3549
259165,1
259165,2190
259165,21
259175,7942
259176,2055
259176,9468
259177,431
259177,6
259178,45
259178,1126
259178,8431
259178,769
259178,5357
259178,77
259179,5300
259179,8443
259185,13910
259185,49
259185,21
259185,396
259185,895
259190,13518
259190,13911
259194,446
259194,2034
259194,1734
259194,13380
259196,13849
259197,1099
259197,45
259197,9131
259197,429
259209,2
259209,29
259209,5770
259209,5056
259209,89
259215,233
259215,2798
259215,63
259215,2017
259215,1379
259215,255
259219,39
259219,13912
259220,4846
259220,45
259220,10456
259220,278
259221,39
259221,11099
259221,11100
259222,11098
259222,39
259223,8638
259223,926
259223,668
259229,68
259229,292
259230,208
259230,1102
259233,2
259233,3322
259238,809
259238,832
259238,373
259238,740
259238,9411
259240,3341
259240,7098
259240,60
259243,411
259243,3398
259248,2467
259248,13518
259248,5827
259256,198
259259,489
259259,10402
259259,62
259259,63
259268,189
259268,216
259268,71
259269,8051
259269,63
259292,432
259292,1134
259292,350
259304,4846
259304,21
259304,2888
259308,12202
259308,12435
259308,2577
259308,18
259311,6
259311,63
259311,80
259311,3930
259311,9470
259311,12
259311,7739
259311,446
259313,3831
259313,10154
259315,45
259315,66
259315,4461
259315,4462
259315,4463
259316,8322
259319,2507
259319,9718
259319,614
259319,7938
259320,589
259320,292
259320,1378
259324,8763
259324,10512
259324,402
259324,18
259324,11108
259324,1925
259324,10620
259324,4
259327,3501
259327,45
259327,81
259327,30
259327,1173
259327,79
259332,18
259332,46
259332,360
259334,4502
259334,2
259335,816
259335,1623
259338,65
259340,10332
259340,85
259341,12
259341,1624
259341,8752
259344,4184
259344,3315
259344,3395
259344,63
259351,4846
259351,45
259351,832
259361,3377
259361,9965
259361,9295
259362,1147
259371,446
259378,8316
259380,8316
259381,3438
259381,45
259382,1126
259382,9086
259382,2576
259382,9085
259382,459
259382,5255
259382,4036
259382,589
259384,4671
259386,12618
259389,92
259389,10755
259389,43
259389,373
259391,2251
259391,2164
259391,2936
259391,3126
259391,10420
259397,1099
259397,13913
259399,446
259400,699
259400,2212
259402,6
259402,212
259402,4184
259405,2
259405,11114
259405,63
259405,45
259405,8017
259412,1
259412,6
259412,972
259415,11112
259415,3492
259415,558
259418,18
259418,402
259418,9050
259418,1150
259418,88
259418,6057
259418,3704
259420,4677
259420,7625
259422,13914
259422,3860
259422,10887
259422,13915
259422,2304
259422,636
259423,1147
259423,78
259431,2977
259431,11116
259431,10976
259431,11115
259437,2315
259437,497
259437,220
259437,6532
259444,2977
259444,10976
259444,4857
259448,2655
259448,6532
259448,2315
259455,170
259455,441
259458,1925
259458,2522
259458,188
259458,29
259458,2442
259458,3110
259458,8763
259459,72
259459,10073
259459,10074
259459,11508
259459,4396
259460,1855
259460,11004
259460,11005
259460,11006
259460,2467
259462,3438
259462,6571
259462,332
259462,535
259468,7836
259474,154
259474,2104
259474,18
259479,8619
259479,78
259479,3074
259479,62
259482,242
259482,579
259486,76
259488,19
259489,76
259489,8147
259490,9471
259490,12369
259490,446
259490,12713
259490,63
259490,80
259490,3930
259493,402
259493,12790
259493,8677
259493,9903
259493,10632
259494,72
259494,10073
259494,3693
259494,3485
259494,5952
259494,685
259494,10074
259497,323
259497,1203
259497,2558
259497,164
259501,884
259501,4318
259501,545
259501,299
259501,11119
259502,884
259502,4318
259502,2771
259506,81
259507,3612
259507,252
259507,9018
259511,170
259511,2511
259511,49
259511,10856
259511,45
259512,170
259512,2511
259512,49
259512,13703
259525,63
259525,2
259525,515
259525,9215
259529,3578
259529,11120
259529,4928
259531,62
259531,21
259534,12481
259534,60
259539,565
259539,81
259543,4837
259543,3377
259543,1207
259543,12217
259547,936
259547,1734
259553,936
259555,6499
259555,159
259559,64
259559,5530
259559,8088
259561,6190
259570,1262
259570,460
259570,459
259570,10490
259572,1048
259572,1521
259572,3903
259572,2168
259584,437
259586,347
259586,4226
259593,9633
259593,63
259593,2251
259593,9352
259599,999
259599,12211
259599,558
259608,375
259608,76
259608,2248
259608,79
259609,932
259609,66
259617,5365
259619,2840
259619,215
259620,5906
259620,3120
259620,88
259620,278
259620,9750
259633,659
259633,1237
259633,81
259633,12
259633,12221
259636,1099
259636,45
259636,375
259640,10346
259640,354
259643,8179
259643,188
259643,2984
259643,6637
259647,72
259647,3693
259647,10073
259647,5952
259647,3485
259647,10074
259648,76
259648,700
259648,74
259648,437
259648,5052
259651,313
259651,4227
259651,999
259653,2158
259653,2422
259653,2223
259653,2161
259663,10583
259663,3432
259663,63
259667,1663
259667,3315
259682,1494
259682,13759
259682,845
259682,246
259682,241
259683,21
259683,1855
259683,396
259683,1058
259683,731
259685,338
259685,11121
259685,11122
259685,2168
259685,2387
259685,1488
259686,3120
259686,4502
259686,5188
259686,34
259686,12
259687,432
259687,165
259687,63
259687,11013
259693,49
259700,1590
259700,4476
259700,3842
259700,740
259708,85
259708,10994
259708,13738
259709,246
259709,754
259710,77
259710,45
259710,769
259714,11017
259715,5134
259715,5340
259715,3864
259715,1023
259715,11959
259715,1147
259716,1457
259716,21
259716,117
259716,2669
259718,164
259718,1281
259721,5770
259721,10380
259721,446
259721,10476
259721,1289
259725,45
259725,2379
259725,81
259738,5844
259738,5302
259738,3395
259741,1590
259741,11123
259741,1855
259742,1010
259742,77
259742,2741
259745,21
259746,13781
259746,121
259748,6025
259748,165
259748,12722
259749,2164
259749,6151
259749,7078
259749,5302
259750,170
259751,18
259751,395
259751,19
259751,1443
259751,308
259751,154
259751,88
259752,608
259752,10869
259755,10600
259755,1663
259755,107
259755,705
259756,13916
259756,9750
259756,12
259756,34
259756,278
259756,7614
259756,13095
259756,457
259756,1311
259763,4502
259763,81
259763,7096
259764,88
259764,352
259764,8306
259765,76
259765,2798
259765,79
259765,6729
259765,1452
259765,614
259765,7615
259765,3754
259766,1013
259766,13483
259769,198
259769,81
259769,1936
259769,19
259773,3120
259773,34
259773,278
259773,101
259784,188
259784,301
259784,284
259784,2904
259784,3316
259785,3011
259785,13917
259785,12
259785,3012
259788,3316
259788,2655
259788,4788
259788,8017
259788,10653
259789,784
259789,801
259791,65
259791,1505
259791,4751
259809,18
259809,177
259809,3163
259809,2322
259809,3594
259809,1444
259825,49
259825,5770
259825,10380
259825,446
259825,13849
259825,13918
259835,13919
259844,6
259844,10776
259844,145
259844,5471
259844,5064
259852,4134
259852,9632
259852,8717
259853,881
259853,555
259853,5284
259855,287
259855,431
259855,30
259855,40
259861,3482
259868,446
259868,657
259868,677
259875,3482
259880,6420
259880,3628
259883,6
259883,1062
259884,3379
259885,3379
259885,3269
259892,2279
259892,1225
259892,1666
259902,3120
259902,4118
259902,180
259904,3870
259904,292
259905,170
259905,4811
259910,559
259910,7444
259915,1147
259915,6
259919,22
259919,11132
259919,8642
259919,3509
259919,63
259922,446
259922,9083
259932,1990
259932,1058
259934,1990
259934,21
259934,45
259941,45
259941,7857
259941,454
259944,45
259944,3034
259944,6546
259944,12796
259946,3936
259946,40
259949,46
259949,4
259949,816
259949,12
259959,9718
259959,1836
259962,1192
259962,88
259962,385
259964,1929
259964,60
259964,4516
259966,1169
259966,3750
259966,195
259967,188
259967,2193
259967,12812
259967,41
259971,1990
259971,182
259971,373
259982,1
259982,2080
259982,2815
259982,2324
259982,3689
259984,4
259984,6
259989,21
259989,67
259991,62
259991,81
259991,85
259991,4675
259992,65
259995,563
259997,858
259997,71
260007,149
260007,45
260007,3113
260007,409
260020,2104
260022,87
260022,945
260022,3167
260022,12
260022,94
260041,7805
260041,1099
260055,2352
260056,6
260056,2094
260056,10480
260068,3378
260068,730
260078,4227
260078,13528
260078,1191
260078,4525
260078,13450
260078,3937
260078,2
260079,156
260079,2353
260079,3134
260079,4028
260081,867
260081,161
260081,1976
260081,154
260082,13916
260083,3359
260083,4028
260083,1223
260083,2353
260083,292
260083,1094
260089,278
260089,5915
260089,2250
260089,317
260089,13013
260094,5638
260094,6
260095,1139
260095,45
260096,464
260096,463
260096,10286
260096,10287
260096,4405
260097,1226
260101,3880
260106,1473
260106,63
260106,76
260106,245
260118,18
260118,388
260118,2
260119,29
260119,12230
260119,1836
260119,12384
260124,4502
260124,3384
260127,45
260127,6
260127,1443
260131,3316
260131,9670
260131,1802
260136,1910
260136,430
260136,165
260138,4502
260138,553
260138,5908
260138,5904
260138,6
260138,321
260139,7161
260151,103
260158,6
260158,21
260158,1800
260163,3038
260167,165
260167,432
260167,2526
260171,4
260171,45
260171,465
260171,463
260171,12812
260171,46
260183,8616
260183,6
260183,961
260197,2253
260198,9718
260201,5938
260201,1876
260201,1832
260207,13518
260211,74
260211,698
260211,76
260212,74
260212,30
260219,11136
260224,70
260224,30
260224,1204
260224,13678
260224,13426
260224,1792
260227,3315
260227,13536
260227,9619
260229,5903
260229,1608
260229,3574
260229,730
260229,702
260229,578
260229,12678
260241,1290
260241,10886
260242,1192
260254,11138
260255,319
260256,11141
260256,9984
260256,496
260256,11142
260257,6
260257,11058
260257,11059
260257,607
260257,611
260257,3486
260257,47
260257,1125
260260,12770
260260,2104
260268,13517
260269,13517
260291,1990
260291,182
260291,85
260292,45
260292,3936
260296,3251
260296,242
260303,164
260303,8725
260303,9682
260303,549
260306,45
260306,437
260306,105
260306,726
260306,5999
260306,162
260306,1576
260306,3616
260306,6667
260310,165
260314,45
260315,45
260315,81
260315,1099
260316,1013
260316,2603
260316,1014
260316,360
260317,65
260322,183
260322,10584
260323,1055
260323,714
260323,858
260323,3509
260332,13920
260332,13921
260332,933
260332,2666
260332,10972
260332,10979
260334,294
260335,88
260335,385
260335,393
260335,386
260335,18
260335,1655
260335,63
260335,2020
260336,5300
260337,74
260337,1186
260337,13333
260337,1100
260337,1035
260338,1044
260338,11022
260338,714
260338,3212
260338,6222
260350,8927
260367,278
260367,318
260376,1013
260377,1378
260377,2911
260377,1377
260377,9819
260377,9489
260392,5903
260394,4221
260394,2911
260394,564
260394,2909
260394,2847
260394,74
260404,2471
260405,1099
260405,45
260405,8054
260405,81
260405,75
260414,1601
260414,6291
260414,994
260414,6
260414,45
260417,5514
260419,1099
260419,45
260419,11078
260422,2
260422,45
260422,4
260427,12
260427,406
260427,46
260427,12221
260428,7396
260428,8307
260429,1836
260430,437
260430,373
260430,1679
260432,9529
260432,2511
260432,1204
260432,490
260436,1099
260436,45
260436,81
260436,859
260438,11150
260438,1387
260438,857
260440,4405
260440,1751
260440,717
260440,7078
260440,3202
260445,1106
260445,207
260445,19
260447,278
260447,13013
260450,8496
260450,8497
260450,8495
260464,10792
260464,2158
260464,440
260464,1042
260464,1332
260464,1249
260476,242
260480,13922
260482,6502
260482,88
260488,1655
260488,385
260488,167
260488,12261
260488,738
260488,18
260488,5946
260493,60
260496,1653
260496,861
260496,375
260496,89
260515,2655
260523,45
260523,3659
260523,12
260523,2763
260523,7158
260523,1624
260524,1743
260524,998
260524,10094
260524,21
260524,40
260524,1387
260530,1743
260530,998
260530,10094
260530,21
260530,40
260530,1387
260535,13015
260535,489
260535,490
260538,3068
260538,5101
260538,558
260538,4236
260539,4482
260539,3338
260539,558
260542,489
260542,12846
260545,1186
260545,74
260545,2911
260545,564
260545,4221
260545,11023
260554,79
260554,11022
260560,2164
260560,2158
260560,2147
260560,90
260570,7473
260575,154
260575,11151
260583,1319
260583,4696
260583,2090
260583,740
260583,2235
260588,8815
260592,553
260592,198
260600,45
260600,441
260600,21
260600,816
260603,84
260603,70
260603,85
260604,65
260609,5145
260609,23
260615,12
260615,5905
260615,4502
260615,105
260615,101
260618,839
260619,1702
260620,7770
260629,11155
260629,5124
260629,8273
260630,8220
260630,11154
260633,3027
260633,8046
260633,6116
260633,2792
260633,5618
260636,71
260636,1284
260636,87
260640,4502
260641,7254
260641,4424
260641,207
260641,13761
260645,411
260645,8680
260646,180
260646,101
260646,34
260650,6
260653,246
260653,2007
260664,88
260664,3360
260664,13923
260664,400
260664,391
260666,4846
260666,101
260666,1448
260666,659
260666,45
260671,3120
260671,161
260671,180
260674,3438
260674,2322
260674,5350
260674,10449
260674,45
260674,2651
260674,10452
260675,1134
260675,11091
260675,9540
260681,2162
260681,2165
260681,738
260681,2158
260682,12
260682,454
260682,10707
260682,34
260686,246
260689,45
260689,12
260689,1624
260689,511
260689,211
260689,531
260690,9390
260690,1832
260706,198
260706,8974
260709,446
260709,6877
260709,578
260709,1699
260709,12
260709,870
260709,2398
260709,1996
260709,7953
260712,9974
260713,2978
260722,85
260722,2894
260725,1855
260725,21
260725,11002
260745,165
260745,2595
260746,13048
260752,13924
260752,1614
260752,335
260752,44
260752,1290
260752,2322
260752,2247
260752,5480
260752,619
260752,188
260752,29
260753,8275
260755,740
260755,1387
260763,2977
260764,4365
260765,63
260765,10672
260765,1642
260765,9806
260767,6388
260767,466
260767,2703
260767,8951
260771,2957
260771,466
260771,6388
260780,1013
260796,74
260798,45
260798,1575
260810,5155
260813,65
260813,958
260813,21
260813,7098
260816,3167
260816,1177
260816,3476
260816,11160
260817,376
260817,79
260818,30
260818,249
260818,1316
260818,7417
260819,242
260820,198
260820,66
260824,1186
260824,794
260824,5516
260824,564
260824,1092
260827,66
260827,1480
260828,246
260828,11046
260828,2982
260830,13766
260838,21
260838,867
260846,64
260846,13310
260846,582
260848,2104
260848,5858
260848,30
260848,40
260848,321
260849,64
260849,926
260849,2077
260849,1277
260853,6729
260853,701
260854,1608
260854,1609
260854,479
260854,188
260865,2164
260865,4185
260865,71
260866,1290
260866,446
260868,43
260868,4422
260868,479
260868,4157
260869,3126
260869,1113
260869,45
260869,1028
260870,446
260870,1631
260870,12903
260870,460
260874,2388
260874,10333
260874,1678
260875,3120
260875,1492
260875,4846
260875,167
260884,3120
260884,278
260884,4118
260886,13321
260886,943
260886,6739
260886,9842
260887,921
260899,13849
260899,2853
260901,12903
260901,6
260902,446
260902,10918
260902,49
260902,19
260902,3314
260905,454
260905,45
260905,11085
260905,70
260906,165
260906,432
260906,11166
260906,10187
260906,614
260907,1180
260907,459
260907,45
260907,5171
260910,4118
260910,161
260910,1
260911,7545
260915,1480
260919,10698
260919,22
260919,66
260919,62
260927,85
260927,726
260930,9183
260930,454
260930,105
260930,11147
260931,2713
260931,1624
260931,64
260931,6
260933,3316
260933,411
260933,60
260934,45
260934,10884
260934,81
260934,1954
260934,76
260934,127
260935,13618
260935,45
260935,1020
260935,1025
260937,12817
260937,19
260938,21
260938,1780
260938,1743
260938,182
260944,701
260945,555
260945,26
260945,10303
260946,7854
260947,321
260966,8938
260967,71
260967,87
260977,81
260977,45
260978,313
260978,4236
260978,6380
260989,45
260989,92
260989,13925
260989,19
260989,376
260989,79
260989,11167
260989,1047
260991,180
260991,6200
260991,188
260991,3481
260992,180
260992,6200
260992,188
260992,3481
261001,7098
261001,8930
261001,10879
261002,71
261002,87
261002,1168
261002,3489
261003,12
261003,64
261003,2111
261003,12261
261003,1426
261003,7774
261003,13310
261004,79
261004,376
261004,1210
261004,373
261008,1
261008,10947
261008,46
261008,18
261008,5101
261010,2246
261010,19
261010,396
261011,70
261011,5735
261012,7883
261012,564
261017,4541
261017,2511
261017,11144
261017,3120
261018,63
261018,9992
261018,4805
261019,11170
261022,396
261022,49
261029,61
261036,11118
261039,21
261039,45
261039,49
261044,34
261044,3944
261044,2445
261044,2235
261052,1416
261052,1435
261052,37
261052,2168
261052,1047
261052,432
261054,11171
261054,2753
261054,2839
261061,489
261061,75
261061,821
261061,375
261063,4677
261063,2977
261063,21
261068,6723
261068,74
261068,1606
261070,10885
261070,76
261070,45
261070,614
261070,10571
261071,6
261071,1642
261071,19
261071,1365
261077,1623
261077,7053
261081,2977
261081,1956
261081,1737
261097,1239
261097,13926
261111,63
261111,3484
261111,657
261112,4502
261112,553
261112,1
261112,2
261112,46
261112,323
261113,4036
261113,12514
261113,13927
261114,3315
261114,13518
261114,13536
261114,3880
261119,74
261119,437
261119,1990
261119,11165
261121,240
261121,242
261121,8722
261121,2111
261121,1383
261121,10378
261128,64
261128,1024
261132,1929
261132,74
261135,3778
261135,13928
261135,6155
261135,12
261135,2322
261135,64
261139,4262
261139,701
261139,564
261141,13031
261141,6209
261141,4049
261143,81
261147,1
261151,72
261151,10603
261158,10264
261158,74
261158,1
261164,1
261164,21
261164,3900
261164,49
261166,48
261166,12
261166,13929
261167,92
261167,4127
261167,215
261167,9098
261168,188
261168,1791
261168,13930
261168,6312
261168,8524
261169,165
261169,2155
261171,6478
261171,4412
261171,2724
261171,3126
261171,13931
261171,3395
261179,4227
261179,4409
261179,2780
261179,8272
261179,13419
261179,6881
261179,730
261179,1191
261182,2301
261182,1289
261182,432
261182,45
261182,63
261184,1204
261184,3809
261184,211
261185,12
261187,12
261187,72
261187,1204
261187,4116
261188,4541
261188,2511
261188,11145
261188,3120
261188,545
261194,2986
261199,18
261199,177
261199,2
261199,321
261199,408
261199,7397
261204,18
261204,177
261204,1192
261209,72
261209,74
261209,162
261209,286
261212,12
261214,1
261214,21
261214,13729
261216,3880
261216,3316
261216,4798
261220,4663
261220,1146
261220,4662
261220,5575
261220,188
261220,4483
261224,957
261224,6
261227,12211
261227,9670
261227,4027
261232,3269
261232,9490
261232,3379
261239,30
261239,497
261240,45
261241,10603
261241,76
261241,801
261242,13932
261250,22
261250,73
261253,256
261253,1186
261253,1600
261253,43
261253,1675
261255,4
261255,435
261255,867
261259,496
261259,4
261259,3377
261259,582
261261,4027
261261,71
261262,26
261262,7129
261262,211
261276,1503
261276,1498
261278,9992
261278,81
261278,1361
261282,6472
261283,4690
261284,174
261284,1267
261284,3232
261284,12435
261284,88
261297,3137
261301,460
261301,11163
261301,9391
261301,846
261301,446
261301,1631
261304,4241
261304,4240
261304,13933
261304,4239
261304,13934
261304,12505
261310,165
261310,3880
261310,8328
261310,7434
261310,8329
261312,431
261312,3106
261312,6
261315,6744
261315,247
261315,8983
261316,553
261316,10966
261318,730
261318,4227
261318,12819
261318,13634
261327,49
261330,3464
261330,494
261330,489
261330,62
261330,2168
261331,2
261331,4111
261331,6
261331,441
261331,5302
261331,7078
261332,71
261333,1
261333,441
261333,105
261348,26
261348,70
261353,4528
261353,9461
261353,26
261358,12
261361,3791
261361,2761
261361,7851
261361,9107
261364,365
261367,2171
261368,446
261368,1415
261368,3840
261368,4804
261368,940
261372,2104
261372,321
261374,10188
261374,2507
261378,62
261378,10869
261382,292
261382,21
261382,13906
261397,6297
261397,446
261398,34
261398,1435
261398,4560
261398,925
261398,4562
261399,11595
261399,3662
261399,21
261399,4410
261400,1028
261400,4184
261402,3395
261411,3488
261411,149
261416,10801
261416,3464
261416,494
261416,4193
261416,489
261416,8133
261416,500
261416,8951
261416,1596
261417,88
261417,385
261418,11186
261419,64
261419,435
261419,4554
261419,85
261424,13887
261424,10557
261424,63
261424,74
261424,1855
261425,373
261425,541
261425,482
261425,809
261425,76
261427,188
261427,426
261427,8317
261429,832
261429,352
261429,5622
261430,8951
261430,618
261430,446
261433,6
261433,321
261433,11172
261439,770
261439,2379
261439,4099
261439,521
261439,512
261439,81
261445,7384
261446,4367
261449,45
261449,22
261455,559
261460,12
261460,870
261460,435
261460,11189
261465,10603
261465,101
261465,211
261466,2770
261468,11133
261469,88
261469,3704
261469,1443
261473,2770
261473,11185
261483,565
261483,11191
261486,1128
261486,5427
261486,1089
261488,3341
261488,3771
261488,9902
261488,5331
261488,3342
261492,78
261493,64
261493,1435
261493,511
261495,13503
261495,832
261495,5973
261496,496
261496,321
261496,49
261496,12
261502,1596
261502,1289
261505,3010
261505,45
261511,45
261511,85
261516,1663
261516,521
261516,11195
261516,11194
261516,2910
261516,19
261516,5269
261516,907
261516,4318
261516,11193
261517,18
261517,88
261517,543
261518,2392
261518,1157
261518,377
261523,431
261523,45
261530,180
261532,1029
261532,1140
261534,4982
261534,8951
261534,13788
261534,745
261534,5582
261534,11197
261534,676
261536,88
261536,13095
261536,4
261536,154
261536,1655
261537,13817
261537,2032
261537,1535
261537,1536
261540,72
261540,13657
261543,5579
261544,45
261544,1241
261546,1890
261546,5531
261546,12378
261547,1890
261547,5531
261547,12378
261547,13935
261548,822
261548,1743
261548,749
261548,1831
261563,10026
261570,71
261570,2655
261570,2605
261570,1165
261570,85
261576,13280
261577,40
261577,3513
261579,7667
261579,7623
261579,2017
261580,3011
261580,9176
261580,10850
261580,10851
261580,947
261580,10852
261585,483
261586,1623
261599,11086
261607,4
261607,154
261607,45
261607,2577
261610,446
261610,450
261611,3368
261611,441
261611,12666
261616,74
261616,70
261616,1481
261616,783
261616,3236
261616,1225
261616,3237
261616,282
261623,154
261623,1194
261623,161
261623,18
261625,12202
261625,801
261625,1194
261626,558
261626,7444
261626,4536
261628,1504
261628,5907
261628,63
261628,496
261630,188
261630,29
261630,6200
261630,11205
261635,7932
261641,198
261641,207
261644,9310
261647,1719
261647,21
261647,1883
261647,2015
261647,1884
261655,45
261655,373
261655,341
261655,164
261662,5101
261662,998
261667,215
261667,7961
261675,3115
261675,764
261675,63
261676,7738
261676,4761
261676,10325
261676,12396
261680,18
261680,385
261680,13157
261681,446
261681,585
261685,4027
261685,9157
261685,7356
261685,287
261685,1405
261685,388
261685,3384
261692,446
261692,6288
261694,4161
261694,1225
261694,13936
261694,13937
261694,2433
261694,13938
261696,496
261696,45
261696,2839
261697,84
261697,5273
261697,4935
261698,73
261699,49
261699,21
261702,4768
261702,437
261702,5865
261702,374
261707,2977
261715,49
261715,6
261716,1018
261718,3732
261718,8708
261718,2795
261720,10555
261720,45
261724,3120
261724,4502
261724,5905
261724,553
261724,34
261724,8553
261724,511
261729,215
261729,809
261733,3120
261733,12
261733,64
261734,488
261734,198
261748,3232
261748,13939
261750,11212
261750,391
261750,12202
261750,387
261750,3662
261750,11959
261754,63
261754,75
261754,997
261754,198
261756,6523
261756,8037
261756,4002
261758,287
261758,1287
261758,335
261758,1808
261759,4506
261760,13708
261764,3251
261764,8150
261764,1759
261766,39
261766,12453
261766,198
261766,3038
261773,1147
261773,3316
261782,45
261782,62
261782,11188
261782,21
261782,70
261782,1058
261782,3791
261786,8769
261786,3377
261786,2522
261788,43
261788,309
261788,764
261788,13940
261788,81
261798,81
261798,244
261802,45
261802,549
261802,11213
261802,11214
261802,9718
261802,1773
261806,7054
261806,88
261806,6293
261808,3316
261808,46
261815,64
261815,8088
261815,96
261816,278
261816,8374
261816,564
261817,658
261817,4233
261818,564
261818,8708
261819,1051
261819,429
261827,4
261832,446
261832,707
261832,37
261834,88
261834,1025
261842,731
261842,3108
261846,3120
261846,34
261846,1062
261846,11222
261846,11221
261846,9492
261849,9944
261849,2819
261849,11146
261849,435
261849,3148
261849,278
261849,2511
261849,2235
261850,78
261851,21
261854,5016
261862,30
261862,731
261862,1452
